storkreds_nummer,storkreds,opstillingskreds_dagi_id,opstillingskreds,afstemningsområde_dagi_id,afstemningsområde,frigivelsestidspunkt,godkendelsestidspunkt,resultat_art,total_gyldige_stemmer,total_afgivne_stemmer,parti,parti_id,parti_bogstav,stemmer,listestemmer,difference_forrige_valg
7,Sydjylland,403621,Aabenraa,706660,Kliplev,2026-03-24 20:21:34,,ForeløbigOptælling,1228,1247,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,20,0,
7,Sydjylland,403621,Aabenraa,706660,Kliplev,2026-03-24 20:21:34,,ForeløbigOptælling,1228,1247,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,150,0,
7,Sydjylland,403621,Aabenraa,706660,Kliplev,2026-03-24 20:21:34,,ForeløbigOptælling,1228,1247,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,9,0,
7,Sydjylland,403621,Aabenraa,706660,Kliplev,2026-03-24 20:21:34,,ForeløbigOptælling,1228,1247,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,262,0,
7,Sydjylland,403621,Aabenraa,709794,Kruså,2026-03-24 20:58:53,,ForeløbigOptælling,2054,2091,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,402,0,
7,Sydjylland,403621,Aabenraa,709794,Kruså,2026-03-24 20:58:53,,ForeløbigOptælling,2054,2091,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,39,0,
7,Sydjylland,403621,Aabenraa,709794,Kruså,2026-03-24 20:58:53,,ForeløbigOptælling,2054,2091,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,74,0,
7,Sydjylland,403621,Aabenraa,709794,Kruså,2026-03-24 20:58:53,,ForeløbigOptælling,2054,2091,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,134,0,
7,Sydjylland,403621,Aabenraa,709794,Kruså,2026-03-24 20:58:53,,ForeløbigOptælling,2054,2091,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,121,0,
7,Sydjylland,403621,Aabenraa,709794,Kruså,2026-03-24 20:58:53,,ForeløbigOptælling,2054,2091,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,118,0,
7,Sydjylland,403621,Aabenraa,709794,Kruså,2026-03-24 20:58:53,,ForeløbigOptælling,2054,2091,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,22,0,
7,Sydjylland,403621,Aabenraa,709794,Kruså,2026-03-24 20:58:53,,ForeløbigOptælling,2054,2091,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,30,0,
7,Sydjylland,403621,Aabenraa,709794,Kruså,2026-03-24 20:58:53,,ForeløbigOptælling,2054,2091,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,222,0,
7,Sydjylland,403621,Aabenraa,709794,Kruså,2026-03-24 20:58:53,,ForeløbigOptælling,2054,2091,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,203,0,
7,Sydjylland,403621,Aabenraa,709794,Kruså,2026-03-24 20:58:53,,ForeløbigOptælling,2054,2091,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,293,0,
7,Sydjylland,403621,Aabenraa,709794,Kruså,2026-03-24 20:58:53,,ForeløbigOptælling,2054,2091,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,396,0,
7,Sydjylland,403621,Aabenraa,701976,Løjt,2026-03-24 20:55:22,,ForeløbigOptælling,2839,2867,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,98,0,
7,Sydjylland,403621,Aabenraa,701976,Løjt,2026-03-24 20:55:22,,ForeløbigOptælling,2839,2867,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,248,0,
7,Sydjylland,403621,Aabenraa,701976,Løjt,2026-03-24 20:55:22,,ForeløbigOptælling,2839,2867,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,538,0,
7,Sydjylland,403621,Aabenraa,701976,Løjt,2026-03-24 20:55:22,,ForeløbigOptælling,2839,2867,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,58,0,
7,Sydjylland,403621,Aabenraa,701976,Løjt,2026-03-24 20:55:22,,ForeløbigOptælling,2839,2867,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,23,0,
7,Sydjylland,403621,Aabenraa,701976,Løjt,2026-03-24 20:55:22,,ForeløbigOptælling,2839,2867,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,74,0,
7,Sydjylland,403621,Aabenraa,701976,Løjt,2026-03-24 20:55:22,,ForeløbigOptælling,2839,2867,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,221,0,
7,Sydjylland,403621,Aabenraa,701976,Løjt,2026-03-24 20:55:22,,ForeløbigOptælling,2839,2867,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,665,0,
7,Sydjylland,403621,Aabenraa,701976,Løjt,2026-03-24 20:55:22,,ForeløbigOptælling,2839,2867,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,224,0,
7,Sydjylland,403621,Aabenraa,701976,Løjt,2026-03-24 20:55:22,,ForeløbigOptælling,2839,2867,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,172,0,
7,Sydjylland,403621,Aabenraa,701976,Løjt,2026-03-24 20:55:22,,ForeløbigOptælling,2839,2867,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,189,0,
7,Sydjylland,403621,Aabenraa,701976,Løjt,2026-03-24 20:55:22,,ForeløbigOptælling,2839,2867,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,329,0,
7,Sydjylland,403621,Aabenraa,709832,Padborg,2026-03-24 20:16:47,,ForeløbigOptælling,2380,2410,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,514,0,
7,Sydjylland,403621,Aabenraa,709832,Padborg,2026-03-24 20:16:47,,ForeløbigOptælling,2380,2410,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,182,0,
7,Sydjylland,403621,Aabenraa,709832,Padborg,2026-03-24 20:16:47,,ForeløbigOptælling,2380,2410,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,125,0,
7,Sydjylland,403621,Aabenraa,709832,Padborg,2026-03-24 20:16:47,,ForeløbigOptælling,2380,2410,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,430,0,
7,Sydjylland,403621,Aabenraa,709832,Padborg,2026-03-24 20:16:47,,ForeløbigOptælling,2380,2410,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,118,0,
7,Sydjylland,403621,Aabenraa,709832,Padborg,2026-03-24 20:16:47,,ForeløbigOptælling,2380,2410,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,136,0,
7,Sydjylland,403621,Aabenraa,709832,Padborg,2026-03-24 20:16:47,,ForeløbigOptælling,2380,2410,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,425,0,
7,Sydjylland,403621,Aabenraa,709832,Padborg,2026-03-24 20:16:47,,ForeløbigOptælling,2380,2410,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,228,0,
7,Sydjylland,403621,Aabenraa,709832,Padborg,2026-03-24 20:16:47,,ForeløbigOptælling,2380,2410,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,37,0,
7,Sydjylland,403621,Aabenraa,709832,Padborg,2026-03-24 20:16:47,,ForeløbigOptælling,2380,2410,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,61,0,
7,Sydjylland,403621,Aabenraa,709832,Padborg,2026-03-24 20:16:47,,ForeløbigOptælling,2380,2410,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,10,0,
7,Sydjylland,403621,Aabenraa,709832,Padborg,2026-03-24 20:16:47,,ForeløbigOptælling,2380,2410,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,114,0,
7,Sydjylland,403621,Aabenraa,706648,Ravsted,2026-03-24 20:08:16,,ForeløbigOptælling,462,466,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,3,0,
7,Sydjylland,403621,Aabenraa,706648,Ravsted,2026-03-24 20:08:16,,ForeløbigOptælling,462,466,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,62,0,
7,Sydjylland,403621,Aabenraa,706648,Ravsted,2026-03-24 20:08:16,,ForeløbigOptælling,462,466,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,28,0,
7,Sydjylland,403621,Aabenraa,706648,Ravsted,2026-03-24 20:08:16,,ForeløbigOptælling,462,466,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,48,0,
7,Sydjylland,403621,Aabenraa,706648,Ravsted,2026-03-24 20:08:16,,ForeløbigOptælling,462,466,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,7,0,
7,Sydjylland,403621,Aabenraa,706648,Ravsted,2026-03-24 20:08:16,,ForeløbigOptælling,462,466,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,12,0,
7,Sydjylland,403621,Aabenraa,706648,Ravsted,2026-03-24 20:08:16,,ForeløbigOptælling,462,466,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,108,0,
7,Sydjylland,403621,Aabenraa,706648,Ravsted,2026-03-24 20:08:16,,ForeløbigOptælling,462,466,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,5,0,
7,Sydjylland,403621,Aabenraa,706648,Ravsted,2026-03-24 20:08:16,,ForeløbigOptælling,462,466,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,1,0,
7,Sydjylland,403621,Aabenraa,706648,Ravsted,2026-03-24 20:08:16,,ForeløbigOptælling,462,466,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,51,0,
7,Sydjylland,403621,Aabenraa,706648,Ravsted,2026-03-24 20:08:16,,ForeløbigOptælling,462,466,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,29,0,
7,Sydjylland,403621,Aabenraa,706648,Ravsted,2026-03-24 20:08:16,,ForeløbigOptælling,462,466,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,108,0,
7,Sydjylland,403621,Aabenraa,706666,Rødekro,2026-03-24 21:18:10,,ForeløbigOptælling,4260,4331,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,222,0,
7,Sydjylland,403621,Aabenraa,706666,Rødekro,2026-03-24 21:18:10,,ForeløbigOptælling,4260,4331,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,240,0,
7,Sydjylland,403621,Aabenraa,706666,Rødekro,2026-03-24 21:18:10,,ForeløbigOptælling,4260,4331,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,43,0,
7,Sydjylland,403621,Aabenraa,706666,Rødekro,2026-03-24 21:18:10,,ForeløbigOptælling,4260,4331,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,17,0,
7,Sydjylland,403621,Aabenraa,706666,Rødekro,2026-03-24 21:18:10,,ForeløbigOptælling,4260,4331,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,83,0,
7,Sydjylland,403621,Aabenraa,706666,Rødekro,2026-03-24 21:18:10,,ForeløbigOptælling,4260,4331,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,609,0,
7,Sydjylland,403621,Aabenraa,706666,Rødekro,2026-03-24 21:18:10,,ForeløbigOptælling,4260,4331,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,396,0,
7,Sydjylland,403621,Aabenraa,706666,Rødekro,2026-03-24 21:18:10,,ForeløbigOptælling,4260,4331,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,809,0,
7,Sydjylland,403621,Aabenraa,706666,Rødekro,2026-03-24 21:18:10,,ForeløbigOptælling,4260,4331,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,1069,0,
7,Sydjylland,403621,Aabenraa,706666,Rødekro,2026-03-24 21:18:10,,ForeløbigOptælling,4260,4331,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,243,0,
7,Sydjylland,403621,Aabenraa,706666,Rødekro,2026-03-24 21:18:10,,ForeløbigOptælling,4260,4331,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,144,0,
7,Sydjylland,403621,Aabenraa,706666,Rødekro,2026-03-24 21:18:10,,ForeløbigOptælling,4260,4331,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,385,0,
7,Sydjylland,403621,Aabenraa,711228,Tinglev,2026-03-24 20:05:46,,ForeløbigOptælling,1741,1760,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,243,0,
7,Sydjylland,403621,Aabenraa,711228,Tinglev,2026-03-24 20:05:46,,ForeløbigOptælling,1741,1760,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,19,0,
7,Sydjylland,403621,Aabenraa,711228,Tinglev,2026-03-24 20:05:46,,ForeløbigOptælling,1741,1760,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,75,0,
7,Sydjylland,403621,Aabenraa,711228,Tinglev,2026-03-24 20:05:46,,ForeløbigOptælling,1741,1760,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,66,0,
7,Sydjylland,403621,Aabenraa,711228,Tinglev,2026-03-24 20:05:46,,ForeløbigOptælling,1741,1760,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,390,0,
7,Sydjylland,403621,Aabenraa,711228,Tinglev,2026-03-24 20:05:46,,ForeløbigOptælling,1741,1760,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,68,0,
7,Sydjylland,403621,Aabenraa,711228,Tinglev,2026-03-24 20:05:46,,ForeløbigOptælling,1741,1760,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,89,0,
7,Sydjylland,403621,Aabenraa,711228,Tinglev,2026-03-24 20:05:46,,ForeløbigOptælling,1741,1760,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,127,0,
7,Sydjylland,403621,Aabenraa,711228,Tinglev,2026-03-24 20:05:46,,ForeløbigOptælling,1741,1760,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,356,0,
7,Sydjylland,403621,Aabenraa,711228,Tinglev,2026-03-24 20:05:46,,ForeløbigOptælling,1741,1760,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,283,0,
7,Sydjylland,403621,Aabenraa,711228,Tinglev,2026-03-24 20:05:46,,ForeløbigOptælling,1741,1760,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,18,0,
7,Sydjylland,403621,Aabenraa,711228,Tinglev,2026-03-24 20:05:46,,ForeløbigOptælling,1741,1760,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,7,0,
7,Sydjylland,403621,Aabenraa,708352,Varnæs,2026-03-24 19:45:47,,ForeløbigOptælling,684,695,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,131,0,
7,Sydjylland,403621,Aabenraa,708352,Varnæs,2026-03-24 19:45:47,,ForeløbigOptælling,684,695,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,14,0,
7,Sydjylland,403621,Aabenraa,708352,Varnæs,2026-03-24 19:45:47,,ForeløbigOptælling,684,695,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,42,0,
7,Sydjylland,403621,Aabenraa,708352,Varnæs,2026-03-24 19:45:47,,ForeløbigOptælling,684,695,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,45,0,
7,Sydjylland,403621,Aabenraa,708352,Varnæs,2026-03-24 19:45:47,,ForeløbigOptælling,684,695,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,60,0,
7,Sydjylland,403621,Aabenraa,708352,Varnæs,2026-03-24 19:45:47,,ForeløbigOptælling,684,695,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,52,0,
7,Sydjylland,403621,Aabenraa,708352,Varnæs,2026-03-24 19:45:47,,ForeløbigOptælling,684,695,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,9,0,
7,Sydjylland,403621,Aabenraa,708352,Varnæs,2026-03-24 19:45:47,,ForeløbigOptælling,684,695,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,10,0,
7,Sydjylland,403621,Aabenraa,708352,Varnæs,2026-03-24 19:45:47,,ForeløbigOptælling,684,695,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,32,0,
7,Sydjylland,403621,Aabenraa,708352,Varnæs,2026-03-24 19:45:47,,ForeløbigOptælling,684,695,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,153,0,
7,Sydjylland,403621,Aabenraa,708352,Varnæs,2026-03-24 19:45:47,,ForeløbigOptælling,684,695,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,67,0,
7,Sydjylland,403621,Aabenraa,708352,Varnæs,2026-03-24 19:45:47,,ForeløbigOptælling,684,695,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,69,0,
10,Nordjylland,403599,Aalborg Nord,711774,Aalborghallen,2026-03-25 11:24:06,,Fintælling,6101,6196,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,611,0,
10,Nordjylland,403599,Aalborg Nord,711774,Aalborghallen,2026-03-25 11:24:06,,Fintælling,6101,6196,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,392,0,
10,Nordjylland,403599,Aalborg Nord,711774,Aalborghallen,2026-03-25 11:24:06,,Fintælling,6101,6196,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,1023,0,
10,Nordjylland,403599,Aalborg Nord,711774,Aalborghallen,2026-03-25 11:24:06,,Fintælling,6101,6196,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,516,0,
10,Nordjylland,403599,Aalborg Nord,711774,Aalborghallen,2026-03-25 11:24:06,,Fintælling,6101,6196,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,532,0,
10,Nordjylland,403599,Aalborg Nord,711774,Aalborghallen,2026-03-25 11:24:06,,Fintælling,6101,6196,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,48,0,
10,Nordjylland,403599,Aalborg Nord,711774,Aalborghallen,2026-03-25 11:24:06,,Fintælling,6101,6196,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,596,0,
10,Nordjylland,403599,Aalborg Nord,711774,Aalborghallen,2026-03-25 11:24:06,,Fintælling,6101,6196,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,1031,0,
10,Nordjylland,403599,Aalborg Nord,711774,Aalborghallen,2026-03-25 11:24:06,,Fintælling,6101,6196,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,192,0,
10,Nordjylland,403599,Aalborg Nord,711774,Aalborghallen,2026-03-25 11:24:06,,Fintælling,6101,6196,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,179,0,
10,Nordjylland,403599,Aalborg Nord,711774,Aalborghallen,2026-03-25 11:24:06,,Fintælling,6101,6196,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,697,0,
10,Nordjylland,403599,Aalborg Nord,711774,Aalborghallen,2026-03-25 11:24:06,,Fintælling,6101,6196,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,284,0,
10,Nordjylland,403596,Aalborg Øst,748034,Aalborghus Gymnasium,2026-03-25 11:20:51,,Fintælling,3409,3462,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,1102,0,
10,Nordjylland,403596,Aalborg Øst,748034,Aalborghus Gymnasium,2026-03-25 11:20:51,,Fintælling,3409,3462,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,59,0,
10,Nordjylland,403596,Aalborg Øst,748034,Aalborghus Gymnasium,2026-03-25 11:20:51,,Fintælling,3409,3462,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,422,0,
10,Nordjylland,403596,Aalborg Øst,748034,Aalborghus Gymnasium,2026-03-25 11:20:51,,Fintælling,3409,3462,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,154,0,
10,Nordjylland,403596,Aalborg Øst,748034,Aalborghus Gymnasium,2026-03-25 11:20:51,,Fintælling,3409,3462,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,210,0,
10,Nordjylland,403596,Aalborg Øst,748034,Aalborghus Gymnasium,2026-03-25 11:20:51,,Fintælling,3409,3462,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,297,0,
10,Nordjylland,403596,Aalborg Øst,748034,Aalborghus Gymnasium,2026-03-25 11:20:51,,Fintælling,3409,3462,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,246,0,
10,Nordjylland,403596,Aalborg Øst,748034,Aalborghus Gymnasium,2026-03-25 11:20:51,,Fintælling,3409,3462,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,60,0,
10,Nordjylland,403596,Aalborg Øst,748034,Aalborghus Gymnasium,2026-03-25 11:20:51,,Fintælling,3409,3462,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,241,0,
10,Nordjylland,403596,Aalborg Øst,748034,Aalborghus Gymnasium,2026-03-25 11:20:51,,Fintælling,3409,3462,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,294,0,
10,Nordjylland,403596,Aalborg Øst,748034,Aalborghus Gymnasium,2026-03-25 11:20:51,,Fintælling,3409,3462,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,164,0,
10,Nordjylland,403596,Aalborg Øst,748034,Aalborghus Gymnasium,2026-03-25 11:20:51,,Fintælling,3409,3462,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,160,0,
10,Nordjylland,403596,Aalborg Øst,701356,Båndby - Hallen,2026-03-25 11:21:21,,Fintælling,3253,3299,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,95,0,
10,Nordjylland,403596,Aalborg Øst,701356,Båndby - Hallen,2026-03-25 11:21:21,,Fintælling,3253,3299,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,158,0,
10,Nordjylland,403596,Aalborg Øst,701356,Båndby - Hallen,2026-03-25 11:21:21,,Fintælling,3253,3299,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,85,0,
10,Nordjylland,403596,Aalborg Øst,701356,Båndby - Hallen,2026-03-25 11:21:21,,Fintælling,3253,3299,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,316,0,
10,Nordjylland,403596,Aalborg Øst,701356,Båndby - Hallen,2026-03-25 11:21:21,,Fintælling,3253,3299,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,30,0,
10,Nordjylland,403596,Aalborg Øst,701356,Båndby - Hallen,2026-03-25 11:21:21,,Fintælling,3253,3299,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,374,0,
10,Nordjylland,403596,Aalborg Øst,701356,Båndby - Hallen,2026-03-25 11:21:21,,Fintælling,3253,3299,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,83,0,
10,Nordjylland,403596,Aalborg Øst,701356,Båndby - Hallen,2026-03-25 11:21:21,,Fintælling,3253,3299,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,307,0,
10,Nordjylland,403596,Aalborg Øst,701356,Båndby - Hallen,2026-03-25 11:21:21,,Fintælling,3253,3299,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,1052,0,
10,Nordjylland,403596,Aalborg Øst,701356,Båndby - Hallen,2026-03-25 11:21:21,,Fintælling,3253,3299,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,222,0,
10,Nordjylland,403596,Aalborg Øst,701356,Båndby - Hallen,2026-03-25 11:21:21,,Fintælling,3253,3299,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,395,0,
10,Nordjylland,403596,Aalborg Øst,701356,Båndby - Hallen,2026-03-25 11:21:21,,Fintælling,3253,3299,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,136,0,
10,Nordjylland,403595,Aalborg Vest,707350,Farstruphallen,2026-03-25 11:22:51,,Fintælling,1290,1303,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,85,0,
10,Nordjylland,403595,Aalborg Vest,707350,Farstruphallen,2026-03-25 11:22:51,,Fintælling,1290,1303,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,307,0,
10,Nordjylland,403595,Aalborg Vest,707350,Farstruphallen,2026-03-25 11:22:51,,Fintælling,1290,1303,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,51,0,
10,Nordjylland,403595,Aalborg Vest,707350,Farstruphallen,2026-03-25 11:22:51,,Fintælling,1290,1303,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,77,0,
10,Nordjylland,403595,Aalborg Vest,707350,Farstruphallen,2026-03-25 11:22:51,,Fintælling,1290,1303,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,15,0,
10,Nordjylland,403595,Aalborg Vest,707350,Farstruphallen,2026-03-25 11:22:51,,Fintælling,1290,1303,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,62,0,
